SN+ Sample Number (READONLY)+,XG+ Gravity Center+,YG+ Gravity Center+,ZG+ Gravity Center+,chloride_klassen{laag},chloride_klassen{midden},chloride_klassen{hoog}
5424064,14075.00,369225.00,-4.25,0,0,0
5424065,14075.00,369225.00,-3.75,0,0,0
5424066,14075.00,369225.00,-3.25,0,0,0
5424067,14075.00,369225.00,-2.75,0,0,0
5424068,14075.00,369225.00,-2.25,0,0,0
5424069,14075.00,369225.00,-1.75,0,0,0
5424070,14075.00,369225.00,-1.25,0,0,0
5424071,14075.00,369225.00,-0.75,0,0,0
5424072,14075.00,369225.00,-0.25,0,0,0
5424073,14075.00,369225.00,0.25,0,0,0
5424074,14075.00,369225.00,0.75,0,0,0
5424391,14075.00,369275.00,-35.75,0,0,0
5424392,14075.00,369275.00,-35.25,0,0,0
5424393,14075.00,369275.00,-34.75,0,0,0
5424394,14075.00,369275.00,-34.25,0,0,0
5424395,14075.00,369275.00,-33.75,0,0,0
5424396,14075.00,369275.00,-33.25,0,0,0
5424397,14075.00,369275.00,-32.75,0,0,0
5424398,14075.00,369275.00,-32.25,0,0,300
5424399,14075.00,369275.00,-31.75,0,0,750
5424400,14075.00,369275.00,-31.25,0,0,750
5424401,14075.00,369275.00,-30.75,0,0,750
5424402,14075.00,369275.00,-30.25,0,0,500
5424403,14075.00,369275.00,-29.75,0,300,1250
5424404,14075.00,369275.00,-29.25,0,1000,2000
5424405,14075.00,369275.00,-28.75,750,2000,3000
5424406,14075.00,369275.00,-28.25,1250,2000,3000
5424407,14075.00,369275.00,-27.75,1250,2000,3000
5424408,14075.00,369275.00,-27.25,1250,2000,3000
5424409,14075.00,369275.00,-26.75,1000,2000,3000
5424410,14075.00,369275.00,-26.25,2000,3000,5000
5424411,14075.00,369275.00,-25.75,5000,7500,10000
5424412,14075.00,369275.00,-25.25,5000,7500,10000
5424413,14075.00,369275.00,-24.75,5000,7500,10000
5424414,14075.00,369275.00,-24.25,5000,7500,10000
5424415,14075.00,369275.00,-23.75,5000,7500,10000
5424416,14075.00,369275.00,-23.25,7500,10000,10000
5424417,14075.00,369275.00,-22.75,10000,15000,15000
5424418,14075.00,369275.00,-22.25,15000,15000,15000
5424419,14075.00,369275.00,-21.75,15000,15000,15000
5424420,14075.00,369275.00,-21.25,15000,15000,15000
5424421,14075.00,369275.00,-20.75,15000,15000,15000
5424422,14075.00,369275.00,-20.25,15000,15000,15000
5424423,14075.00,369275.00,-19.75,10000,15000,15000
5424424,14075.00,369275.00,-19.25,10000,15000,15000
5424425,14075.00,369275.00,-18.75,10000,15000,15000
5424426,14075.00,369275.00,-18.25,10000,15000,15000
5424427,14075.00,369275.00,-17.75,10000,15000,15000
5424428,14075.00,369275.00,-17.25,10000,15000,15000
5424429,14075.00,369275.00,-16.75,7500,15000,15000
5424430,14075.00,369275.00,-16.25,7500,15000,15000
5424431,14075.00,369275.00,-15.75,7500,10000,15000
5424432,14075.00,369275.00,-15.25,7500,10000,15000
5424433,14075.00,369275.00,-14.75,5000,10000,15000
5424434,14075.00,369275.00,-14.25,1250,10000,15000
5424435,14075.00,369275.00,-13.75,1500,10000,15000
5424436,14075.00,369275.00,-13.25,1500,5000,7500
5424437,14075.00,369275.00,-12.75,1500,3000,5000
5424438,14075.00,369275.00,-12.25,500,3000,5000
5424439,14075.00,369275.00,-11.75,0,2000,5000
5424440,14075.00,369275.00,-11.25,0,0,1000
5424441,14075.00,369275.00,-10.75,0,0,0
5424442,14075.00,369275.00,-10.25,0,0,0
5424443,14075.00,369275.00,-9.75,0,0,0
5424444,14075.00,369275.00,-9.25,0,0,0
5424445,14075.00,369275.00,-8.75,0,0,0
5424446,14075.00,369275.00,-8.25,0,0,0
5424447,14075.00,369275.00,-7.75,0,0,0
5424448,14075.00,369275.00,-7.25,0,0,0
5424449,14075.00,369275.00,-6.75,0,0,0
5424450,14075.00,369275.00,-6.25,0,0,0
5424451,14075.00,369275.00,-5.75,0,0,0
5424452,14075.00,369275.00,-5.25,0,0,0
5424453,14075.00,369275.00,-4.75,0,0,0
5424454,14075.00,369275.00,-4.25,0,0,0
5424455,14075.00,369275.00,-3.75,0,0,0
5424456,14075.00,369275.00,-3.25,0,0,0
5424457,14075.00,369275.00,-2.75,0,0,0
5424458,14075.00,369275.00,-2.25,0,0,0
5424459,14075.00,369275.00,-1.75,0,0,0
5424460,14075.00,369275.00,-1.25,0,0,0
5424461,14075.00,369275.00,-0.75,0,0,0
5424462,14075.00,369275.00,-0.25,0,0,0
5424463,14075.00,369275.00,0.25,0,0,0
5424464,14075.00,369275.00,0.75,0,0,0
5424465,14075.00,369275.00,1.25,0,0,0
5424781,14075.00,369325.00,-35.75,0,0,0
5424782,14075.00,369325.00,-35.25,0,0,0
5424783,14075.00,369325.00,-34.75,0,0,0
5424784,14075.00,369325.00,-34.25,0,0,0
5424785,14075.00,369325.00,-33.75,0,0,0
5424786,14075.00,369325.00,-33.25,0,0,0
5424787,14075.00,369325.00,-32.75,0,0,0
5424788,14075.00,369325.00,-32.25,0,0,300
5424789,14075.00,369325.00,-31.75,0,0,750
5424790,14075.00,369325.00,-31.25,0,0,1000
5424791,14075.00,369325.00,-30.75,0,0,1000
5424792,14075.00,369325.00,-30.25,0,0,750
5424793,14075.00,369325.00,-29.75,0,0,1000
5424794,14075.00,369325.00,-29.25,300,1250,2000
5424795,14075.00,369325.00,-28.75,1000,2000,3000
5424796,14075.00,369325.00,-28.25,1500,2000,3000
5424797,14075.00,369325.00,-27.75,1500,2000,3000
5424798,14075.00,369325.00,-27.25,1500,2000,3000
5424799,14075.00,369325.00,-26.75,1500,2000,3000
5424800,14075.00,369325.00,-26.25,1500,3000,3000
5424801,14075.00,369325.00,-25.75,5000,7500,10000
5424802,14075.00,369325.00,-25.25,5000,7500,10000
5424803,14075.00,369325.00,-24.75,5000,7500,10000
5424804,14075.00,369325.00,-24.25,5000,7500,10000
5424805,14075.00,369325.00,-23.75,5000,7500,10000
5424806,14075.00,369325.00,-23.25,7500,7500,10000
5424807,14075.00,369325.00,-22.75,10000,15000,15000
5424808,14075.00,369325.00,-22.25,15000,15000,15000
5424809,14075.00,369325.00,-21.75,15000,15000,15000
5424810,14075.00,369325.00,-21.25,15000,15000,15000
5424811,14075.00,369325.00,-20.75,15000,15000,15000
5424812,14075.00,369325.00,-20.25,15000,15000,15000
5424813,14075.00,369325.00,-19.75,15000,15000,15000
5424814,14075.00,369325.00,-19.25,10000,15000,15000
5424815,14075.00,369325.00,-18.75,10000,15000,15000
5424816,14075.00,369325.00,-18.25,10000,15000,15000
5424817,14075.00,369325.00,-17.75,10000,15000,15000
5424818,14075.00,369325.00,-17.25,10000,15000,15000
5424819,14075.00,369325.00,-16.75,7500,10000,15000
5424820,14075.00,369325.00,-16.25,7500,10000,15000
5424821,14075.00,369325.00,-15.75,7500,10000,15000
5424822,14075.00,369325.00,-15.25,7500,10000,15000
5424823,14075.00,369325.00,-14.75,7500,10000,15000
5424824,14075.00,369325.00,-14.25,2000,10000,15000
5424825,14075.00,369325.00,-13.75,1000,10000,15000
5424826,14075.00,369325.00,-13.25,1000,5000,7500
5424827,14075.00,369325.00,-12.75,1000,3000,5000
5424828,14075.00,369325.00,-12.25,1000,3000,5000
5424829,14075.00,369325.00,-11.75,0,2000,5000
5424830,14075.00,369325.00,-11.25,0,0,1000
5424831,14075.00,369325.00,-10.75,0,0,0
5424832,14075.00,369325.00,-10.25,0,0,0
5424833,14075.00,369325.00,-9.75,0,0,0
5424834,14075.00,369325.00,-9.25,0,0,0
5424835,14075.00,369325.00,-8.75,0,0,0
5424836,14075.00,369325.00,-8.25,0,0,0
5424837,14075.00,369325.00,-7.75,0,0,0
5424838,14075.00,369325.00,-7.25,0,0,0
5424839,14075.00,369325.00,-6.75,0,0,0
5424840,14075.00,369325.00,-6.25,0,0,0
5424841,14075.00,369325.00,-5.75,0,0,0
5424842,14075.00,369325.00,-5.25,0,0,0
5424843,14075.00,369325.00,-4.75,0,0,0
5424844,14075.00,369325.00,-4.25,0,0,0
5424845,14075.00,369325.00,-3.75,0,0,0
5424846,14075.00,369325.00,-3.25,0,0,0
5424847,14075.00,369325.00,-2.75,0,0,0
5424848,14075.00,369325.00,-2.25,0,0,0
5424849,14075.00,369325.00,-1.75,0,0,0
5424850,14075.00,369325.00,-1.25,0,0,0
5424851,14075.00,369325.00,-0.75,0,0,0
5424852,14075.00,369325.00,-0.25,0,0,0
5424853,14075.00,369325.00,0.25,0,0,0
5424854,14075.00,369325.00,0.75,0,0,0
5435687,14075.00,370725.00,-42.75,0,0,0
5435688,14075.00,370725.00,-42.25,0,0,0
5435689,14075.00,370725.00,-41.75,0,0,0
5435690,14075.00,370725.00,-41.25,0,0,0
5435691,14075.00,370725.00,-40.75,0,0,0
5435692,14075.00,370725.00,-40.25,0,0,0
5435693,14075.00,370725.00,-39.75,0,0,0
5435694,14075.00,370725.00,-39.25,0,0,0
5435695,14075.00,370725.00,-38.75,0,0,0
5435696,14075.00,370725.00,-38.25,0,0,0
5435697,14075.00,370725.00,-37.75,0,0,300
5435698,14075.00,370725.00,-37.25,0,0,0
5435699,14075.00,370725.00,-36.75,0,0,300
5435700,14075.00,370725.00,-36.25,0,0,500
5435701,14075.00,370725.00,-35.75,0,0,750
5435702,14075.00,370725.00,-35.25,0,0,1000
5435703,14075.00,370725.00,-34.75,0,0,1000
5435704,14075.00,370725.00,-34.25,0,150,1500
5435705,14075.00,370725.00,-33.75,0,300,1250
5435706,14075.00,370725.00,-33.25,0,300,1500
5435707,14075.00,370725.00,-32.75,0,1000,2000
5435708,14075.00,370725.00,-32.25,0,1500,3000
5435709,14075.00,370725.00,-31.75,0,1500,3000
5435710,14075.00,370725.00,-31.25,0,1250,2000
5435711,14075.00,370725.00,-30.75,150,1250,2000
5435712,14075.00,370725.00,-30.25,0,750,2000
5435713,14075.00,370725.00,-29.75,0,500,2000
5435714,14075.00,370725.00,-29.25,150,1250,3000
5435715,14075.00,370725.00,-28.75,150,1250,3000
5435716,14075.00,370725.00,-28.25,750,1500,3000
5435717,14075.00,370725.00,-27.75,750,2000,3000
5435718,14075.00,370725.00,-27.25,1000,2000,3000
5435719,14075.00,370725.00,-26.75,1000,2000,3000
5435720,14075.00,370725.00,-26.25,1250,2000,3000
5435721,14075.00,370725.00,-25.75,1250,2000,3000
5435722,14075.00,370725.00,-25.25,1500,2000,3000
5435723,14075.00,370725.00,-24.75,2000,3000,5000
5435724,14075.00,370725.00,-24.25,3000,5000,7500
5435725,14075.00,370725.00,-23.75,3000,5000,7500
5435726,14075.00,370725.00,-23.25,3000,5000,7500
5435727,14075.00,370725.00,-22.75,3000,5000,7500
5435728,14075.00,370725.00,-22.25,3000,5000,7500
5435729,14075.00,370725.00,-21.75,3000,5000,7500
5435730,14075.00,370725.00,-21.25,3000,5000,7500
5435731,14075.00,370725.00,-20.75,3000,5000,5000
5435732,14075.00,370725.00,-20.25,3000,5000,5000
5435733,14075.00,370725.00,-19.75,3000,5000,5000
5435734,14075.00,370725.00,-19.25,2000,3000,5000
5435735,14075.00,370725.00,-18.75,2000,3000,5000
5435736,14075.00,370725.00,-18.25,1250,2000,5000
5435737,14075.00,370725.00,-17.75,1000,2000,3000
5435738,14075.00,370725.00,-17.25,1000,2000,3000
5435739,14075.00,370725.00,-16.75,1000,2000,3000
5435740,14075.00,370725.00,-16.25,750,2000,3000
5435741,14075.00,370725.00,-15.75,750,2000,3000
5435742,14075.00,370725.00,-15.25,500,1500,3000
5435743,14075.00,370725.00,-14.75,500,1500,3000
5435744,14075.00,370725.00,-14.25,500,1500,3000
5435745,14075.00,370725.00,-13.75,300,1500,3000
5435746,14075.00,370725.00,-13.25,150,1250,3000
5435747,14075.00,370725.00,-12.75,0,750,2000
5435748,14075.00,370725.00,-12.25,0,500,2000
5435749,14075.00,370725.00,-11.75,0,150,1250
5435750,14075.00,370725.00,-11.25,0,150,1000
5435751,14075.00,370725.00,-10.75,0,150,1000
5435752,14075.00,370725.00,-10.25,0,150,1250
5435753,14075.00,370725.00,-9.75,0,300,1250
5435754,14075.00,370725.00,-9.25,0,150,1250
5435755,14075.00,370725.00,-8.75,0,0,750
5435756,14075.00,370725.00,-8.25,0,150,1000
5435757,14075.00,370725.00,-7.75,0,150,1000
5435758,14075.00,370725.00,-7.25,0,0,300
5435759,14075.00,370725.00,-6.75,0,0,300
5435760,14075.00,370725.00,-6.25,0,0,300
5435761,14075.00,370725.00,-5.75,0,0,0
5435762,14075.00,370725.00,-5.25,0,0,0
5435763,14075.00,370725.00,-4.75,0,0,0
5435764,14075.00,370725.00,-4.25,0,0,0
5435765,14075.00,370725.00,-3.75,0,0,0
5435766,14075.00,370725.00,-3.25,0,0,0
5435767,14075.00,370725.00,-2.75,0,0,0
5435768,14075.00,370725.00,-2.25,0,0,0
5435769,14075.00,370725.00,-1.75,0,0,0
5435770,14075.00,370725.00,-1.25,0,0,0
5435771,14075.00,370725.00,-0.75,0,0,0
5435772,14075.00,370725.00,-0.25,0,0,0
5435773,14075.00,370725.00,0.25,0,0,0
5435774,14075.00,370725.00,0.75,0,0,0
5435775,14075.00,370725.00,1.25,0,0,0
5436077,14075.00,370775.00,-42.75,0,0,0
5436078,14075.00,370775.00,-42.25,0,0,0
5436079,14075.00,370775.00,-41.75,0,0,0
5436080,14075.00,370775.00,-41.25,0,0,0
5436081,14075.00,370775.00,-40.75,0,0,0
5436082,14075.00,370775.00,-40.25,0,0,0
5436083,14075.00,370775.00,-39.75,0,0,0
5436084,14075.00,370775.00,-39.25,0,0,0
5436085,14075.00,370775.00,-38.75,0,0,0
5436086,14075.00,370775.00,-38.25,0,0,150
5436087,14075.00,370775.00,-37.75,0,0,500
5436088,14075.00,370775.00,-37.25,0,0,750
5436089,14075.00,370775.00,-36.75,0,0,750
5436090,14075.00,370775.00,-36.25,0,0,1000
5436091,14075.00,370775.00,-35.75,0,0,1000
5436092,14075.00,370775.00,-35.25,0,0,1000
5436093,14075.00,370775.00,-34.75,0,0,1250
5436094,14075.00,370775.00,-34.25,0,150,1500
5436095,14075.00,370775.00,-33.75,0,300,1500
5436096,14075.00,370775.00,-33.25,0,500,2000
5436097,14075.00,370775.00,-32.75,0,750,1500
5436098,14075.00,370775.00,-32.25,0,750,2000
5436099,14075.00,370775.00,-31.75,0,500,2000
5436100,14075.00,370775.00,-31.25,0,750,1500
5436101,14075.00,370775.00,-30.75,0,750,2000
5436102,14075.00,370775.00,-30.25,0,1000,2000
5436103,14075.00,370775.00,-29.75,0,1000,2000
5436104,14075.00,370775.00,-29.25,0,1000,2000
5436105,14075.00,370775.00,-28.75,0,1000,2000
5436106,14075.00,370775.00,-28.25,0,1000,2000
5436107,14075.00,370775.00,-27.75,300,1250,2000
5436108,14075.00,370775.00,-27.25,500,1500,3000
5436109,14075.00,370775.00,-26.75,500,1500,3000
5436110,14075.00,370775.00,-26.25,750,2000,3000
5436111,14075.00,370775.00,-25.75,1000,2000,3000
5436112,14075.00,370775.00,-25.25,1500,3000,3000
5436113,14075.00,370775.00,-24.75,2000,3000,5000
5436114,14075.00,370775.00,-24.25,3000,3000,5000
5436115,14075.00,370775.00,-23.75,3000,5000,5000
5436116,14075.00,370775.00,-23.25,3000,5000,7500
5436117,14075.00,370775.00,-22.75,3000,5000,7500
5436118,14075.00,370775.00,-22.25,3000,5000,7500
5436119,14075.00,370775.00,-21.75,3000,5000,7500
5436120,14075.00,370775.00,-21.25,2000,3000,5000
5436121,14075.00,370775.00,-20.75,3000,3000,5000
5436122,14075.00,370775.00,-20.25,3000,3000,5000
5436123,14075.00,370775.00,-19.75,2000,3000,5000
5436124,14075.00,370775.00,-19.25,2000,3000,5000
5436125,14075.00,370775.00,-18.75,1250,3000,5000
5436126,14075.00,370775.00,-18.25,1000,2000,5000
5436127,14075.00,370775.00,-17.75,750,2000,3000
5436128,14075.00,370775.00,-17.25,500,2000,3000
5436129,14075.00,370775.00,-16.75,500,1500,3000
5436130,14075.00,370775.00,-16.25,500,1500,3000
5436131,14075.00,370775.00,-15.75,300,1500,3000
5436132,14075.00,370775.00,-15.25,300,1500,3000
5436133,14075.00,370775.00,-14.75,300,1500,3000
5436134,14075.00,370775.00,-14.25,150,1500,3000
5436135,14075.00,370775.00,-13.75,150,1250,3000
5436136,14075.00,370775.00,-13.25,0,1000,3000
5436137,14075.00,370775.00,-12.75,0,750,2000
5436138,14075.00,370775.00,-12.25,0,300,2000
5436139,14075.00,370775.00,-11.75,0,150,1500
5436140,14075.00,370775.00,-11.25,0,0,1000
5436141,14075.00,370775.00,-10.75,0,0,1000
5436142,14075.00,370775.00,-10.25,0,0,1000
5436143,14075.00,370775.00,-9.75,0,0,1000
5436144,14075.00,370775.00,-9.25,0,0,500
5436145,14075.00,370775.00,-8.75,0,0,300
5436146,14075.00,370775.00,-8.25,0,0,300
5436147,14075.00,370775.00,-7.75,0,0,300
5436148,14075.00,370775.00,-7.25,0,0,150
5436149,14075.00,370775.00,-6.75,0,0,0
5436150,14075.00,370775.00,-6.25,0,0,0
5436151,14075.00,370775.00,-5.75,0,0,0
5436152,14075.00,370775.00,-5.25,0,0,0
5436153,14075.00,370775.00,-4.75,0,0,0
5436154,14075.00,370775.00,-4.25,0,0,0
5436155,14075.00,370775.00,-3.75,0,0,0
5436156,14075.00,370775.00,-3.25,0,0,0
5436157,14075.00,370775.00,-2.75,0,0,0
5436158,14075.00,370775.00,-2.25,0,0,0
5436159,14075.00,370775.00,-1.75,0,0,0
5436160,14075.00,370775.00,-1.25,0,0,0
5436161,14075.00,370775.00,-0.75,0,0,0
5436162,14075.00,370775.00,-0.25,0,0,0
5436163,14075.00,370775.00,0.25,0,0,0
5436164,14075.00,370775.00,0.75,0,0,0
5436165,14075.00,370775.00,1.25,0,0,0
5436469,14075.00,370825.00,-41.75,0,0,0
5436470,14075.00,370825.00,-41.25,0,0,0
5436471,14075.00,370825.00,-40.75,0,0,0
5436472,14075.00,370825.00,-40.25,0,0,0
5436473,14075.00,370825.00,-39.75,0,0,0
5436474,14075.00,370825.00,-39.25,0,0,0
5436475,14075.00,370825.00,-38.75,0,0,0
5436476,14075.00,370825.00,-38.25,0,0,150
5436477,14075.00,370825.00,-37.75,0,0,500
5436478,14075.00,370825.00,-37.25,0,0,1000
5436479,14075.00,370825.00,-36.75,0,0,1000
5436480,14075.00,370825.00,-36.25,0,0,1250
5436481,14075.00,370825.00,-35.75,0,0,1250
5436482,14075.00,370825.00,-35.25,0,0,1250
5436483,14075.00,370825.00,-34.75,0,0,1250
5436484,14075.00,370825.00,-34.25,0,150,1500
5436485,14075.00,370825.00,-33.75,0,500,2000
5436486,14075.00,370825.00,-33.25,0,750,2000
5436487,14075.00,370825.00,-32.75,0,1000,2000
5436488,14075.00,370825.00,-32.25,0,1000,2000
5436489,14075.00,370825.00,-31.75,0,1250,2000
5436490,14075.00,370825.00,-31.25,0,1000,2000
5436491,14075.00,370825.00,-30.75,0,750,2000
5436492,14075.00,370825.00,-30.25,0,1000,2000
5436493,14075.00,370825.00,-29.75,0,1000,2000
5436494,14075.00,370825.00,-29.25,0,1000,2000
5436495,14075.00,370825.00,-28.75,0,1000,2000
5436496,14075.00,370825.00,-28.25,0,1000,2000
5436497,14075.00,370825.00,-27.75,300,1250,3000
5436498,14075.00,370825.00,-27.25,500,1500,3000
5436499,14075.00,370825.00,-26.75,750,1500,3000
5436500,14075.00,370825.00,-26.25,1500,2000,3000
5436501,14075.00,370825.00,-25.75,1500,3000,3000
5436502,14075.00,370825.00,-25.25,2000,3000,5000
5436503,14075.00,370825.00,-24.75,2000,3000,5000
5436504,14075.00,370825.00,-24.25,2000,3000,5000
5436505,14075.00,370825.00,-23.75,3000,3000,5000
5436506,14075.00,370825.00,-23.25,3000,5000,5000
5436507,14075.00,370825.00,-22.75,3000,5000,7500
5436508,14075.00,370825.00,-22.25,3000,5000,7500
5436509,14075.00,370825.00,-21.75,3000,5000,7500
5436510,14075.00,370825.00,-21.25,3000,3000,5000
5436511,14075.00,370825.00,-20.75,3000,3000,5000
5436512,14075.00,370825.00,-20.25,2000,3000,5000
5436513,14075.00,370825.00,-19.75,2000,3000,5000
5436514,14075.00,370825.00,-19.25,1500,3000,5000
5436515,14075.00,370825.00,-18.75,1500,3000,5000
5436516,14075.00,370825.00,-18.25,1250,3000,5000
5436517,14075.00,370825.00,-17.75,1000,2000,3000
5436518,14075.00,370825.00,-17.25,750,2000,3000
5436519,14075.00,370825.00,-16.75,750,2000,3000
5436520,14075.00,370825.00,-16.25,750,2000,3000
5436521,14075.00,370825.00,-15.75,750,2000,3000
5436522,14075.00,370825.00,-15.25,500,2000,3000
5436523,14075.00,370825.00,-14.75,500,2000,3000
5436524,14075.00,370825.00,-14.25,300,2000,3000
5436525,14075.00,370825.00,-13.75,150,1500,3000
5436526,14075.00,370825.00,-13.25,150,1500,3000
5436527,14075.00,370825.00,-12.75,150,1250,2000
5436528,14075.00,370825.00,-12.25,0,1000,2000
5436529,14075.00,370825.00,-11.75,0,500,2000
5436530,14075.00,370825.00,-11.25,0,150,1500
5436531,14075.00,370825.00,-10.75,0,150,1500
5436532,14075.00,370825.00,-10.25,0,150,1500
5436533,14075.00,370825.00,-9.75,0,150,1250
5436534,14075.00,370825.00,-9.25,0,0,750
5436535,14075.00,370825.00,-8.75,0,0,300
5436536,14075.00,370825.00,-8.25,0,0,300
5436537,14075.00,370825.00,-7.75,0,0,300
5436538,14075.00,370825.00,-7.25,0,0,0
5436539,14075.00,370825.00,-6.75,0,0,0
5436540,14075.00,370825.00,-6.25,0,0,0
5436541,14075.00,370825.00,-5.75,0,0,0
5436542,14075.00,370825.00,-5.25,0,0,0
5436543,14075.00,370825.00,-4.75,0,0,0
5436544,14075.00,370825.00,-4.25,0,0,0
5436545,14075.00,370825.00,-3.75,0,0,0
5436546,14075.00,370825.00,-3.25,0,0,0
5436547,14075.00,370825.00,-2.75,0,0,0
5436548,14075.00,370825.00,-2.25,0,0,0
5436549,14075.00,370825.00,-1.75,0,0,0
5436550,14075.00,370825.00,-1.25,0,0,0
5436551,14075.00,370825.00,-0.75,0,0,0
5436552,14075.00,370825.00,-0.25,0,0,0
5436553,14075.00,370825.00,0.25,0,0,0
5436554,14075.00,370825.00,0.75,0,0,0
5436555,14075.00,370825.00,1.25,0,0,0
5436861,14075.00,370875.00,-40.75,0,0,0
5436862,14075.00,370875.00,-40.25,0,0,0
5436863,14075.00,370875.00,-39.75,0,0,0
5436864,14075.00,370875.00,-39.25,0,0,0
5436865,14075.00,370875.00,-38.75,0,0,0
5436866,14075.00,370875.00,-38.25,0,0,150
5436867,14075.00,370875.00,-37.75,0,0,750
5436868,14075.00,370875.00,-37.25,0,0,1000
5436869,14075.00,370875.00,-36.75,0,0,1000
5436870,14075.00,370875.00,-36.25,0,0,1250
5436871,14075.00,370875.00,-35.75,0,0,1250
5436872,14075.00,370875.00,-35.25,0,150,1500
5436873,14075.00,370875.00,-34.75,0,300,1500
5436874,14075.00,370875.00,-34.25,0,300,1500
5436875,14075.00,370875.00,-33.75,0,500,2000
5436876,14075.00,370875.00,-33.25,0,1000,2000
5436877,14075.00,370875.00,-32.75,0,1000,2000
5436878,14075.00,370875.00,-32.25,0,1250,2000
5436879,14075.00,370875.00,-31.75,150,1250,3000
5436880,14075.00,370875.00,-31.25,150,1250,3000
5436881,14075.00,370875.00,-30.75,150,1500,3000
5436882,14075.00,370875.00,-30.25,0,1500,3000
5436883,14075.00,370875.00,-29.75,0,1500,3000
5436884,14075.00,370875.00,-29.25,300,1500,3000
5436885,14075.00,370875.00,-28.75,300,2000,3000
5436886,14075.00,370875.00,-28.25,300,2000,3000
5436887,14075.00,370875.00,-27.75,500,2000,3000
5436888,14075.00,370875.00,-27.25,750,2000,3000
5436889,14075.00,370875.00,-26.75,1000,2000,3000
5436890,14075.00,370875.00,-26.25,1500,3000,3000
5436891,14075.00,370875.00,-25.75,1500,3000,5000
5436892,14075.00,370875.00,-25.25,2000,3000,5000
